zip_code;city;state;latitude;longitude
1991;Velserbroek;Noord-Holland;52.443;4.654
1992;Velserbroek;Noord-Holland;52.429;4.672
2000;Haarlem;Noord-Holland;52.381;4.646
2001;Haarlem;Noord-Holland;52.381;4.646
2002;Haarlem;Noord-Holland;52.381;4.646
2003;Haarlem;Noord-Holland;52.381;4.646
2011;Haarlem;Noord-Holland;52.381;4.646
2012;Haarlem;Noord-Holland;52.376;4.641
2013;Haarlem;Noord-Holland;52.386;4.625
2014;Overveen;Noord-Holland;52.38;4.616
2015;Haarlem;Noord-Holland;52.384;4.619
2019;Haarlem;Noord-Holland;52.381;4.642
2021;Haarlem;Noord-Holland;52.392;4.648
2022;Haarlem;Noord-Holland;52.396;4.643
2023;Haarlem;Noord-Holland;52.39;4.633
2024;Haarlem;Noord-Holland;52.401;4.629
2025;Haarlem;Noord-Holland;52.406;4.656
2026;Haarlem;Noord-Holland;52.418;4.651
2031;Haarlem;Noord-Holland;52.401;4.66
2032;Haarlem;Noord-Holland;52.38;4.648
2033;Haarlem;Noord-Holland;52.381;4.669
2034;Haarlem;Noord-Holland;52.365;4.645
2035;Haarlem;Noord-Holland;52.363;4.666
2036;Haarlem;Noord-Holland;52.355;4.654
2037;Haarlem;Noord-Holland;52.36;4.654
2040;Zandvoort;Noord-Holland;52.376;4.53
2041;Zandvoort;Noord-Holland;52.376;4.53
2042;Zandvoort;Noord-Holland;52.369;4.522
2050;Overveen;Noord-Holland;52.389;4.61
2051;Overveen;Noord-Holland;52.385;4.598
2060;Bloemendaal;Noord-Holland;52.41;4.612
2061;Bloemendaal;Noord-Holland;52.41;4.612
2063;Spaarndam gem. Haarlem;Noord-Holland;52.415;4.675
2064;Spaarndam;Noord-Holland;52.403;4.68
2065;Haarlemmerliede;Noord-Holland;52.385;4.702
2070;Santpoort-Noord;Noord-Holland;52.422;4.64
2071;Santpoort-Noord;Noord-Holland;52.422;4.64
2080;Santpoort-Zuid;Noord-Holland;52.419;4.633
2082;Santpoort-Zuid;Noord-Holland;52.419;4.633
2100;Heemstede;Noord-Holland;52.357;4.622
2101;Heemstede;Noord-Holland;52.357;4.622
2102;Heemstede;Noord-Holland;52.357;4.635
2103;Heemstede;Noord-Holland;52.343;4.618
2104;Heemstede;Noord-Holland;52.331;4.605
2105;Heemstede;Noord-Holland;52.337;4.598
2106;Heemstede;Noord-Holland;52.356;4.603
2110;Aerdenhout;Noord-Holland;52.365;4.579
2111;Aerdenhout;Noord-Holland;52.365;4.579
2114;Vogelenzang;Noord-Holland;52.324;4.588
2116;Bentveld;Noord-Holland;52.366;4.576
2120;Bennebroek;Noord-Holland;52.326;4.596
2121;Bennebroek;Noord-Holland;52.326;4.596
2130;Hoofddorp;Noord-Holland;52.313;4.694
2131;Hoofddorp;Noord-Holland;52.313;4.694
2132;Hoofddorp;Noord-Holland;52.301;4.707
2133;Hoofddorp;Noord-Holland;52.313;4.675
2134;Hoofddorp;Noord-Holland;52.3;4.635
2135;Hoofddorp;Noord-Holland;52.289;4.656
2136;Zwaanshoek;Noord-Holland;52.311;4.617
2140;Vijfhuizen;Noord-Holland;52.351;4.679
2141;Vijfhuizen;Noord-Holland;52.351;4.679
2142;Cruquius;Noord-Holland;52.335;4.634
2143;Boesingheliede;Noord-Holland;52.358;4.729
2144;Beinsdorp;Noord-Holland;52.286;4.595
2150;Nieuw-Vennep;Noord-Holland;51.974;4.507
2151;Nieuw-Vennep;Noord-Holland;52.265;4.632
2152;Nieuw-Vennep;Noord-Holland;52.268;4.638
2153;Nieuw-Vennep;Noord-Holland;52.261;4.641
2154;Burgerveen;Noord-Holland;52.241;4.68
2155;Leimuiderbrug;Noord-Holland;52.231;4.671
2156;Weteringbrug;Noord-Holland;52.222;4.646
2157;Abbenes;Noord-Holland;52.226;4.618
2158;Buitenkaag;Noord-Holland;52.218;4.564
2159;Kaag;Zuid-Holland;52.214;4.586
2160;Lisse;Zuid-Holland;52.265;4.559
2161;Lisse;Zuid-Holland;52.265;4.559
2162;Lisse;Zuid-Holland;52.249;4.561
2163;Lisse;Zuid-Holland;52.265;4.564
2165;Lisserbroek;Noord-Holland;52.238;4.565
2166;Sassenheim;Zuid-Holland;51.974;4.507
2170;Sassenheim;Zuid-Holland;52.222;4.514
2171;Sassenheim;Zuid-Holland;52.222;4.514
2172;Sassenheim;Zuid-Holland;52.226;4.53
2180;Hillegom;Zuid-Holland;52.303;4.586
2181;Hillegom;Zuid-Holland;52.289;4.587
2182;Hillegom;Zuid-Holland;52.296;4.578
2190;De Zilk;Zuid-Holland;52.3;4.547
2191;De Zilk;Zuid-Holland;52.3;4.547
2200;Noordwijk;Zuid-Holland;52.218;4.434
2201;Noordwijk;Zuid-Holland;52.218;4.434
2202;Noordwijk;Zuid-Holland;52.232;4.425
2203;Noordwijk;Zuid-Holland;52.238;4.456
2204;Noordwijk;Zuid-Holland;52.294;4.506
2210;Noordwijkerhout;Zuid-Holland;52.264;4.493
2211;Noordwijkerhout;Zuid-Holland;52.264;4.493
2215;Voorhout;Zuid-Holland;52.224;4.479
2220;Katwijk;Zuid-Holland;52.206;4.412
2221;Katwijk;Zuid-Holland;52.206;4.412
2222;Katwijk;Zuid-Holland;52.202;4.427
2223;Katwijk;Zuid-Holland;52.198;4.426
2224;Katwijk;Zuid-Holland;52.202;4.419
2225;Katwijk;Zuid-Holland;52.208;4.398
2230;Rijnsburg;Zuid-Holland;52.183;4.446
2231;Rijnsburg;Zuid-Holland;52.183;4.446
2235;Valkenburg;Zuid-Holland;52.182;4.426
2240;Wassenaar;Zuid-Holland;52.14;4.408
2241;Wassenaar;Zuid-Holland;52.14;4.408
2242;Katwijk;Zuid-Holland;52.141;4.414
2243;Wassenaar;Zuid-Holland;52.134;4.396
2244;'s-Gravenhage;Zuid-Holland;52.118;4.357
2245;Wassenaar;Zuid-Holland;52.149;4.433
2250;Voorschoten;Zuid-Holland;52.12;4.446
2251;Voorschoten;Zuid-Holland;52.12;4.446
2252;Voorschoten;Zuid-Holland;52.122;4.442
2253;Voorschoten;Zuid-Holland;52.13;4.454
2254;Voorschoten;Zuid-Holland;52.128;4.433
2260;Leidschendam;Zuid-Holland;52.099;4.392
2261;Leidschendam;Zuid-Holland;52.099;4.392
2262;Leidschendam;Zuid-Holland;52.088;4.378
2263;Leidschendam;Zuid-Holland;52.097;4.408
2264;Leidschendam;Zuid-Holland;52.082;4.388
2265;Leidschendam;Zuid-Holland;52.08;4.397
2266;Leidschendam;Zuid-Holland;52.078;4.395
2267;Leidschendam;Zuid-Holland;52.06;4.354
2270;Voorburg;Zuid-Holland;52.078;4.385
2271;Voorburg;Zuid-Holland;52.068;4.357
2272;Voorburg;Zuid-Holland;52.078;4.385
2273;Voorburg;Zuid-Holland;52.073;4.363
2274;Voorburg;Zuid-Holland;52.069;4.355
2275;Voorburg;Zuid-Holland;52.065;4.359
2280;Rijswijk;Zuid-Holland;52.059;4.336
2281;Rijswijk;Zuid-Holland;52.059;4.336
2282;Rijswijk;Zuid-Holland;52.059;4.335
2283;Rijswijk;Zuid-Holland;52.047;4.331
2284;Rijswijk;Zuid-Holland;52.041;4.311
2285;Rijswijk;Zuid-Holland;52.037;4.305
2286;Rijswijk;Zuid-Holland;52.033;4.314
2287;Rijswijk;Zuid-Holland;52.036;4.321
2288;Rijswijk;Zuid-Holland;52.043;4.34
2289;Rijswijk;Zuid-Holland;52.053;4.344
2290;Wateringen;Zuid-Holland;52.025;4.284
2291;'s-Gravenhage;Zuid-Holland;52.025;4.284
2292;Wateringen;Zuid-Holland;52.019;4.282
2295;Kwintsheul;Zuid-Holland;52.015;4.252
2300;Leiden;Zuid-Holland;52.159;4.479
2301;Leiden;Zuid-Holland;52.159;4.479
2302;Leiden;Zuid-Holland;52.159;4.479
2303;Leiden;Zuid-Holland;52.159;4.479
2311;Leiden;Zuid-Holland;52.159;4.479
2312;Leiden;Zuid-Holland;52.161;4.48
2313;Leiden;Zuid-Holland;52.153;4.489
2314;Leiden;Zuid-Holland;52.154;4.515
2315;Leiden;Zuid-Holland;52.169;4.51
2316;Leiden;Zuid-Holland;52.165;4.49
2317;Leiden;Zuid-Holland;52.172;4.509
2318;Leiden;Zuid-Holland;52.178;4.501
2321;Leiden;Zuid-Holland;52.156;4.472
2322;Leiden;Zuid-Holland;52.133;4.494
2323;Leiden;Zuid-Holland;52.136;4.477
2324;Amersfoort;Zuid-Holland;52.14;4.485
2331;Leiden;Zuid-Holland;52.16;4.449
2332;Leiden;Zuid-Holland;52.161;4.472
2333;Leiden;Zuid-Holland;52.168;4.481
2334;Leiden;Zuid-Holland;52.174;4.472
2340;Oegstgeest;Zuid-Holland;52.18;4.449
2341;Oegstgeest;Zuid-Holland;52.18;4.449
2342;Oegstgeest;Zuid-Holland;52.178;4.465
2343;Oegstgeest;Zuid-Holland;52.192;4.466
2350;Leiderdorp;Zuid-Holland;52.15;4.523
2351;Leiderdorp;Zuid-Holland;52.15;4.523
2352;Leiderdorp;Zuid-Holland;52.162;4.516
2353;Leiderdorp;Zuid-Holland;52.171;4.52
2355;Hoogmade;Zuid-Holland;52.166;4.572
2360;Warmond;Zuid-Holland;52.199;4.509
2361;Sassenheim;Zuid-Holland;52.199;4.509
2362;Warmond;Zuid-Holland;52.188;4.529
2370;Roelofarendsveen;Zuid-Holland;52.193;4.615
2371;Oude Wetering;Zuid-Holland;52.193;4.615
2374;Oude Wetering;Zuid-Holland;52.188;4.57
2375;Rijpwetering;Zuid-Holland;52.193;4.584
2376;Nieuwe Wetering;Zuid-Holland;52.213;4.622
2377;Oude Wetering;Zuid-Holland;52.206;4.647
2380;Zoeterwoude;Zuid-Holland;52.116;4.497
2381;Zoeterwoude;Zuid-Holland;52.116;4.497
2382;Zoeterwoude;Zuid-Holland;52.144;4.525
2390;Hazerswoude-Dorp;Zuid-Holland;51.974;4.507
2391;Hazerswoude-Rijndijk;Zuid-Holland;52.095;4.599
2394;Koudekerk aan den Rijn;Zuid-Holland;52.133;4.552
2396;Koudekerk aan den Rijn;Zuid-Holland;52.132;4.597
2400;Alphen aan den Rijn;Zuid-Holland;52.144;4.655
2401;Alphen aan den Rijn;Zuid-Holland;52.144;4.655
2402;Alphen aan den Rijn;Zuid-Holland;52.14;4.667
2403;Alphen aan den Rijn;Zuid-Holland;52.139;4.676
2404;Alphen aan den Rijn;Zuid-Holland;52.136;4.656
2405;Alphen aan den Rijn;Zuid-Holland;52.121;4.662
2406;Alphen aan den Rijn;Zuid-Holland;52.122;4.666
2407;Alphen aan den Rijn;Zuid-Holland;52.099;4.668
2408;Alphen aan den Rijn;Zuid-Holland;52.123;4.633
2409;Alphen aan den Rijn;Zuid-Holland;52.105;4.646
2410;Bodegraven;Zuid-Holland;52.085;4.747
2411;Bodegraven;Zuid-Holland;52.085;4.747
2412;Bodegraven;Zuid-Holland;52.077;4.761
2415;Nieuwerbrug aan den Rijn;Zuid-Holland;52.078;4.813
2420;Nieuwkoop;Zuid-Holland;52.132;4.762
2421;Nieuwkoop;Zuid-Holland;52.132;4.762
2430;Noorden;Zuid-Holland;52.163;4.815
2431;Noorden;Zuid-Holland;52.163;4.815
2432;Noorden;Zuid-Holland;52.17;4.848
2435;Zevenhoven;Zuid-Holland;52.193;4.772
2440;Nieuwveen;Zuid-Holland;52.194;4.754
2441;Nieuwveen;Zuid-Holland;52.194;4.754
2445;Aarlanderveen;Zuid-Holland;52.127;4.731
2450;Leimuiden;Zuid-Holland;52.226;4.682
2451;Rijnsaterwoude;Zuid-Holland;52.225;4.678
2460;Ter Aar;Zuid-Holland;52.166;4.707
2461;Ter Aar;Zuid-Holland;52.166;4.707
2465;Rijnsaterwoude;Zuid-Holland;52.206;4.669
2470;Zwammerdam;Zuid-Holland;52.104;4.73
2471;Zwammerdam;Zuid-Holland;52.104;4.73
2480;Woubrugge;Zuid-Holland;52.167;4.637
2481;Woubrugge;Zuid-Holland;52.167;4.637
2490;'s-Gravenhage;Zuid-Holland;51.974;4.507
2491;'s-Gravenhage;Zuid-Holland;52.071;4.4
2492;'s-Gravenhage;Zuid-Holland;52.066;4.407
2493;'s-Gravenhage;Zuid-Holland;52.059;4.391
2495;'s-Gravenhage;Zuid-Holland;52.063;4.365
2496;'s-Gravenhage;Zuid-Holland;52.051;4.383
2497;'s-Gravenhage;Zuid-Holland;52.036;4.356
2498;'s-Gravenhage;Zuid-Holland;52.033;4.379
2500;'s-Gravenhage;Zuid-Holland;51.974;4.507
2501;'s-Gravenhage;Zuid-Holland;51.974;4.507
2502;'s-Gravenhage;Zuid-Holland;51.974;4.507
2503;'s-Gravenhage;Zuid-Holland;51.974;4.507
2504;'s-Gravenhage;Zuid-Holland;51.974;4.507
2505;'s-Gravenhage;Zuid-Holland;51.974;4.507
2506;'s-Gravenhage;Zuid-Holland;51.974;4.507
2507;'s-Gravenhage;Zuid-Holland;51.974;4.507
2508;'s-Gravenhage;Zuid-Holland;51.974;4.507
2509;'s-Gravenhage;Zuid-Holland;51.974;4.507
2511;'s-Gravenhage;Zuid-Holland;52.078;4.312
2512;'s-Gravenhage;Zuid-Holland;52.074;4.317
2513;'s-Gravenhage;Zuid-Holland;52.079;4.313
2514;'s-Gravenhage;Zuid-Holland;52.086;4.314
2515;'s-Gravenhage;Zuid-Holland;52.076;4.326
2516;'s-Gravenhage;Zuid-Holland;52.063;4.346
2517;'s-Gravenhage;Zuid-Holland;52.086;4.3
2518;'s-Gravenhage;Zuid-Holland;52.084;4.304
2521;'s-Gravenhage;Zuid-Holland;52.061;4.315
2522;'s-Gravenhage;Zuid-Holland;52.063;4.327
2523;'s-Gravenhage;Zuid-Holland;52.058;4.321
2524;'s-Gravenhage;Zuid-Holland;52.057;4.315
2525;'s-Gravenhage;Zuid-Holland;52.069;4.299
2526;'s-Gravenhage;Zuid-Holland;52.064;4.307
2531;'s-Gravenhage;Zuid-Holland;52.058;4.294
2532;'s-Gravenhage;Zuid-Holland;52.043;4.294
2533;'s-Gravenhage;Zuid-Holland;52.056;4.275
2541;'s-Gravenhage;Zuid-Holland;52.053;4.272
2542;'s-Gravenhage;Zuid-Holland;52.04;4.272
2543;'s-Gravenhage;Zuid-Holland;52.044;4.264
2544;'s-Gravenhage;Zuid-Holland;52.055;4.274
2545;'s-Gravenhage;Zuid-Holland;52.053;4.262
2546;'s-Gravenhage;Zuid-Holland;52.06;4.281
2547;'s-Gravenhage;Zuid-Holland;52.061;4.272
2548;'s-Gravenhage;Zuid-Holland;52.034;4.277
2551;'s-Gravenhage;Zuid-Holland;52.061;4.23
2552;'s-Gravenhage;Zuid-Holland;52.054;4.24
2553;'s-Gravenhage;Zuid-Holland;52.057;4.226
2554;'s-Gravenhage;Zuid-Holland;52.063;4.227
2555;'s-Gravenhage;Zuid-Holland;52.062;4.227
2561;'s-Gravenhage;Zuid-Holland;52.079;4.283
2562;'s-Gravenhage;Zuid-Holland;52.071;4.284
2563;'s-Gravenhage;Zuid-Holland;52.08;4.281
2564;'s-Gravenhage;Zuid-Holland;52.074;4.264
2565;'s-Gravenhage;Zuid-Holland;52.072;4.247
2566;'s-Gravenhage;Zuid-Holland;52.067;4.245
2571;'s-Gravenhage;Zuid-Holland;52.073;4.295
2572;'s-Gravenhage;Zuid-Holland;52.067;4.293
2573;'s-Gravenhage;Zuid-Holland;52.068;4.278
2574;'s-Gravenhage;Zuid-Holland;52.066;4.27
2581;'s-Gravenhage;Zuid-Holland;52.086;4.273
2582;'s-Gravenhage;Zuid-Holland;52.088;4.279
2583;'s-Gravenhage;Zuid-Holland;52.096;4.27
2584;'s-Gravenhage;Zuid-Holland;52.102;4.279
2585;'s-Gravenhage;Zuid-Holland;52.087;4.304
2586;'s-Gravenhage;Zuid-Holland;52.106;4.271
2587;'s-Gravenhage;Zuid-Holland;52.105;4.287
2591;'s-Gravenhage;Zuid-Holland;52.089;4.357
2592;'s-Gravenhage;Zuid-Holland;52.088;4.347
2593;'s-Gravenhage;Zuid-Holland;52.083;4.331
2594;'s-Gravenhage;Zuid-Holland;52.083;4.319
2595;'s-Gravenhage;Zuid-Holland;52.082;4.324
2596;'s-Gravenhage;Zuid-Holland;52.086;4.316
2597;'s-Gravenhage;Zuid-Holland;52.093;4.33
2600;Delft;Zuid-Holland;52.024;4.353
2601;Delft;Zuid-Holland;52.024;4.353
2611;Delft;Zuid-Holland;52.006;4.356
2612;Delft;Zuid-Holland;52.024;4.353
2613;Delft;Zuid-Holland;52.017;4.347
2614;Delft;Zuid-Holland;52.014;4.336
2616;Delft;Zuid-Holland;52.009;4.386
2622;Delft;Zuid-Holland;51.982;4.347
2623;Delft;Zuid-Holland;51.987;4.36
2624;Delft;Zuid-Holland;52.002;4.355
2625;Delft;Zuid-Holland;51.996;4.342
2626;Delft;Zuid-Holland;51.978;4.369
2627;Delft;Zuid-Holland;52.001;4.36
2628;Delft;Zuid-Holland;52.005;4.362
2629;Delft;Zuid-Holland;51.982;4.394
2630;Nootdorp;Zuid-Holland;52.041;4.391
2631;Nootdorp;Zuid-Holland;52.041;4.391
2632;Nootdorp;Zuid-Holland;52.049;4.404
2635;Den Hoorn;Zuid-Holland;51.996;4.327
2636;Schipluiden;Zuid-Holland;51.986;4.283
2640;Pijnacker;Zuid-Holland;52.02;4.431
2641;Pijnacker;Zuid-Holland;52.02;4.431
2642;Pijnacker;Zuid-Holland;52.013;4.444
2643;Pijnacker;Zuid-Holland;52.006;4.443
2645;Delfgauw;Zuid-Holland;52.01;4.399
2650;Berkel en Rodenrijs;Zuid-Holland;51.976;4.43
2651;Berkel en Rodenrijs;Zuid-Holland;51.976;4.43
2652;Berkel en Rodenrijs;Zuid-Holland;52.017;4.459
2660;Bergschenhoek;Zuid-Holland;51.977;4.476
2661;Bergschenhoek;Zuid-Holland;51.977;4.476
2662;Bergschenhoek;Zuid-Holland;51.985;4.496
2665;Bleiswijk;Zuid-Holland;52.013;4.528
2670;Naaldwijk;Zuid-Holland;51.997;4.202
2671;Naaldwijk;Zuid-Holland;51.997;4.202
2672;Naaldwijk;Zuid-Holland;51.996;4.214
2673;Naaldwijk;Zuid-Holland;51.998;4.205
2675;Honselersdijk;Zuid-Holland;52.004;4.215
2676;Maasdijk;Zuid-Holland;51.966;4.212
2678;De Lier;Zuid-Holland;51.974;4.245
2680;Monster;Zuid-Holland;52.023;4.174
2681;Monster;Zuid-Holland;52.023;4.174
2684;Ter Heijde;Zuid-Holland;52.03;4.168
2685;Monster;Zuid-Holland;52.026;4.21
2690;'s-Gravenzande;Zuid-Holland;52.004;4.162
2691;'s-Gravenzande;Zuid-Holland;52.004;4.162
2692;'s-Gravenzande;Zuid-Holland;52;4.159
2693;'s-Gravenzande;Zuid-Holland;51.999;4.178
2694;'s-Gravenzande;Zuid-Holland;52.006;4.167
2700;Zoetermeer;Zuid-Holland;52.06;4.483
2701;Zoetermeer;Zuid-Holland;52.06;4.483
2702;Zoetermeer;Zuid-Holland;52.06;4.483
2711;Zoetermeer;Zuid-Holland;52.06;4.483
2712;Zoetermeer;Zuid-Holland;52.057;4.493
2713;Zoetermeer;Zuid-Holland;52.055;4.491
2715;Zoetermeer;Zuid-Holland;52.05;4.473
2716;Zoetermeer;Zuid-Holland;52.05;4.465
2717;Zoetermeer;Zuid-Holland;52.065;4.467
2718;Zoetermeer;Zuid-Holland;52.045;4.49
2719;Zoetermeer;Zuid-Holland;52.045;4.486
2721;Zoetermeer;Zuid-Holland;52.063;4.548
2722;Zoetermeer;Zuid-Holland;52.052;4.508
2723;Zoetermeer;Zuid-Holland;52.06;4.513
2724;Zoetermeer;Zuid-Holland;52.062;4.506
2725;Zoetermeer;Zuid-Holland;52.073;4.495
2726;Zoetermeer;Zuid-Holland;52.063;4.488
2727;Zoetermeer;Zuid-Holland;52.069;4.505
2728;Zoetermeer;Zuid-Holland;52.077;4.513
2729;Zoetermeer;Zuid-Holland;52.066;4.528
2730;Benthuizen;Zuid-Holland;52.078;4.544
2731;Benthuizen;Zuid-Holland;52.078;4.544
2735;Gelderswoude;Zuid-Holland;52.093;4.533
2740;Waddinxveen;Zuid-Holland;52.058;4.651
2741;Waddinxveen;Zuid-Holland;52.058;4.651
2742;Waddinxveen;Zuid-Holland;52.062;4.639
2743;Waddinxveen;Zuid-Holland;52.04;4.646
2750;Moerkapelle;Zuid-Holland;52.046;4.578
2751;Moerkapelle;Zuid-Holland;52.046;4.578
2752;Moerkapelle;Zuid-Holland;52.04;4.582
2760;Zevenhuizen;Zuid-Holland;52.01;4.582
2761;Nieuwerkerk aan den IJssel;Zuid-Holland;52.01;4.582
2770;Boskoop;Zuid-Holland;52.091;4.692
2771;Boskoop;Zuid-Holland;52.091;4.692
2800;Gouda;Zuid-Holland;52.013;4.7
2801;Gouda;Zuid-Holland;52.013;4.7
2802;Gouda;Zuid-Holland;52.012;4.69
2803;Gouda;Zuid-Holland;52.027;4.698
2804;Gouda;Zuid-Holland;52.033;4.694
2805;Gouda;Zuid-Holland;52.018;4.71
2806;Gouda;Zuid-Holland;52.015;4.711
2807;Gouda;Zuid-Holland;52.009;4.736
2808;Gouda;Zuid-Holland;52.004;4.721
2809;Gouda;Zuid-Holland;52.006;4.687
2810;Reeuwijk;Zuid-Holland;52.048;4.726
2811;Reeuwijk;Zuid-Holland;52.048;4.726
2820;Stolwijk;Zuid-Holland;51.97;4.773
2821;Stolwijk;Zuid-Holland;51.97;4.773
2825;Berkenwoude;Zuid-Holland;51.947;4.718
2830;Gouderak;Zuid-Holland;51.982;4.673
2831;Gouderak;Zuid-Holland;51.982;4.673
2840;Moordrecht;Zuid-Holland;51.999;4.652
2841;Moordrecht;Zuid-Holland;51.994;4.68
2850;Haastrecht;Zuid-Holland;52.015;4.84
2851;Haastrecht;Zuid-Holland;52.015;4.84
2855;Vlist;Zuid-Holland;51.965;4.84
2860;Bergambacht;Zuid-Holland;51.931;4.784
2861;Bergambacht;Zuid-Holland;51.931;4.784
2865;Ammerstol;Zuid-Holland;51.928;4.809
2870;Schoonhoven;Zuid-Holland;51.942;4.87
2871;Schoonhoven;Zuid-Holland;51.942;4.87
2900;Capelle aan den IJssel;Zuid-Holland;51.914;4.569
2901;Capelle aan den IJssel;Zuid-Holland;51.914;4.569
2902;Capelle aan den IJssel;Zuid-Holland;51.926;4.578
2903;Capelle aan den IJssel;Zuid-Holland;51.93;4.589
2904;Capelle aan den IJssel;Zuid-Holland;51.929;4.608
2905;Capelle aan den IJssel;Zuid-Holland;51.938;4.598
2906;Capelle aan den IJssel;Zuid-Holland;51.933;4.57
2907;Capelle aan den IJssel;Zuid-Holland;51.949;4.568
2908;Capelle aan den IJssel;Zuid-Holland;51.956;4.586
2909;Capelle aan den IJssel;Zuid-Holland;51.906;4.545
2910;Nieuwerkerk aan den IJssel;Zuid-Holland;51.978;4.614
2911;Nieuwerkerk aan den IJssel;Zuid-Holland;51.964;4.621
2912;Nieuwerkerk aan den IJssel;Zuid-Holland;51.966;4.607
2913;Nieuwerkerk aan den IJssel;Zuid-Holland;51.965;4.593
2914;Nieuwerkerk aan den IJssel;Zuid-Holland;51.972;4.613
2920;Krimpen aan den IJssel;Zuid-Holland;51.912;4.58
2921;Krimpen aan den IJssel;Zuid-Holland;51.912;4.58
2922;Krimpen aan den IJssel;Zuid-Holland;51.918;4.585
2923;Krimpen aan den IJssel;Zuid-Holland;51.909;4.597
2924;Krimpen aan den IJssel;Zuid-Holland;51.927;4.62
2925;Krimpen aan den IJssel;Zuid-Holland;51.92;4.609
2926;Krimpen aan den IJssel;Zuid-Holland;51.909;4.606
2930;Krimpen aan de Lek;Zuid-Holland;51.893;4.622
2931;Krimpen aan de Lek;Zuid-Holland;51.893;4.622
2935;Ouderkerk aan den IJssel;Zuid-Holland;51.936;4.636
2940;Lekkerkerk;Zuid-Holland;51.895;4.685
2941;Lekkerkerk;Zuid-Holland;51.895;4.685
2950;Alblasserdam;Zuid-Holland;51.864;4.665
2951;Alblasserdam;Zuid-Holland;51.864;4.665
2952;Alblasserdam;Zuid-Holland;51.859;4.666
2953;Alblasserdam;Zuid-Holland;51.867;4.656
2954;Alblasserdam;Zuid-Holland;51.871;4.663
2957;Nieuw-Lekkerland;Zuid-Holland;51.89;4.688
2959;Streefkerk;Zuid-Holland;51.916;4.79
2960;Kinderdijk;Zuid-Holland;51.888;4.632
2961;Kinderdijk;Zuid-Holland;51.888;4.632
2964;Groot-Ammers;Zuid-Holland;51.924;4.815
2965;Nieuwpoort;Zuid-Holland;51.934;4.87
2967;Langerak;Zuid-Holland;51.932;4.876
2968;Waal;Zuid-Holland;51.938;4.899
2969;Oud-Alblas;Zuid-Holland;51.856;4.701
2970;Bleskensgraaf ca;Zuid-Holland;51.974;4.507
2971;Bleskensgraaf ca;Zuid-Holland;51.873;4.78
2973;Molenaarsgraaf;Zuid-Holland;51.876;4.825
2974;Brandwijk;Zuid-Holland;51.879;4.823
2975;Ottoland;Zuid-Holland;51.89;4.863
2977;Goudriaan;Zuid-Holland;51.901;4.894
2980;Ridderkerk;Zuid-Holland;51.865;4.596
2981;Ridderkerk;Zuid-Holland;51.865;4.596
2982;Ridderkerk;Zuid-Holland;51.873;4.595
2983;Ridderkerk;Zuid-Holland;51.885;4.603
2984;Ridderkerk;Zuid-Holland;51.874;4.626
2985;Ridderkerk;Zuid-Holland;51.864;4.597
2986;Ridderkerk;Zuid-Holland;51.86;4.637
2987;Ridderkerk;Zuid-Holland;51.898;4.58
2988;Ridderkerk;Zuid-Holland;51.861;4.587
2989;Ridderkerk;Zuid-Holland;51.851;4.636
2990;Barendrecht;Zuid-Holland;51.856;4.539
2991;Barendrecht;Zuid-Holland;51.858;4.538
2992;Barendrecht;Zuid-Holland;51.858;4.529
2993;Barendrecht;Zuid-Holland;51.857;4.482
2994;Barendrecht;Zuid-Holland;51.857;4.493
2995;Heerjansdam;Zuid-Holland;51.834;4.566
3000;Rotterdam;Zuid-Holland;51.955;4.53
3001;Rotterdam;Zuid-Holland;51.955;4.53
3002;Rotterdam;Zuid-Holland;51.955;4.53
3003;Rotterdam;Zuid-Holland;51.955;4.53
3004;Rotterdam;Zuid-Holland;51.955;4.53
3005;Rotterdam;Zuid-Holland;51.955;4.53
3006;Rotterdam;Zuid-Holland;51.955;4.53
3007;Rotterdam;Zuid-Holland;51.955;4.53
3008;Rotterdam;Zuid-Holland;51.955;4.53
3009;Rotterdam;Zuid-Holland;51.937;4.505
3011;Rotterdam;Zuid-Holland;51.92;4.481
3012;Rotterdam;Zuid-Holland;51.923;4.478
3013;Rotterdam;Zuid-Holland;51.924;4.473
3014;Rotterdam;Zuid-Holland;51.922;4.466
3015;Rotterdam;Zuid-Holland;51.911;4.476
3016;Rotterdam;Zuid-Holland;51.91;4.476
3021;Rotterdam;Zuid-Holland;51.922;4.462
3022;Rotterdam;Zuid-Holland;51.917;4.453
3023;Rotterdam;Zuid-Holland;51.916;4.453
3024;Rotterdam;Zuid-Holland;51.907;4.461
3025;Rotterdam;Zuid-Holland;51.909;4.448
3026;Rotterdam;Zuid-Holland;51.909;4.448
3027;Rotterdam;Zuid-Holland;51.915;4.434
3028;Rotterdam;Zuid-Holland;51.917;4.424
3029;Dordrecht;Zuid-Holland;51.91;4.431
3031;Rotterdam;Zuid-Holland;51.927;4.486
3032;Rotterdam;Zuid-Holland;51.927;4.477
3033;Rotterdam;Zuid-Holland;51.93;4.469
3034;Rotterdam;Zuid-Holland;51.933;4.491
3035;Rotterdam;Zuid-Holland;51.932;4.48
3036;Rotterdam;Zuid-Holland;51.94;4.484
3037;Rotterdam;Zuid-Holland;51.94;4.478
3038;Rotterdam;Zuid-Holland;51.931;4.47
3039;Rotterdam;Zuid-Holland;51.93;4.469
3041;Rotterdam;Zuid-Holland;51.926;4.437
3042;Rotterdam;Zuid-Holland;51.935;4.427
