postcode;stedelijkheid;n;longitude;latitude
9931;3,75;72;6.892603299999999;53.340376
9932;4,27966;118;6.8942114;53.3186031
9933;3,62143;140;6.913615900000001;53.3391576
9934;3,49727;183;6.917914499999999;53.328067
9936;4,60256;78;6.979689599999999;53.3054919
9937;5;24;6.9266168;53.2923388
9939;5;11;6.8679855;53.2849035
9942;5;6;6.941142900000001;53.2238038
9943;5;18;6.9468719;53.2045275
9944;5;56;6.985678999999999;53.24555669999999
9945;5;64;6.932480099999999;53.2594993
9946;5;40;7.0218647;53.2759204
9947;5;16;7.0666375;53.2841038
9948;5;13;7.0294484;53.2984985
9949;5;7;7.0091557;53.2956318
9951;4,22222;198;6.5047394;53.33239099999999
9953;5;59;6.5069862;53.3566503
9954;5;7;6.547542;53.3490091
9955;5;16;6.5345875;53.3686887
9956;5;20;6.5308661;53.4122668
9957;5;5;6.4841842;53.3795729
9959;5;23;6.5801066;53.3228333
9961;5;12;6.4626376;53.3482271
9962;5;4;6.444922399999999;53.3329342
9963;5;15;6.4183431;53.33978639999999
9964;5;27;6.416407899999999;53.3615629
9965;5;61;6.3787401;53.3662947
9966;5;9;6.385157899999999;53.3334444
9967;5;60;6.4509092;53.3732485
9968;5;25;6.4363062;53.4011425
9969;5;16;6.4987968;53.411308
9971;5;59;6.3344998;53.3578178
9972;5;4;6.3266846;53.3392725
9973;5;13;6.340958499999999;53.3249732
9974;5;54;6.305836299999999;53.3403778
9975;5;10;6.2952446;53.3707346
9976;5;17;6.2478013;53.3786497
9977;5;51;6.400184599999999;53.3976659
9978;5;8;6.3419512;53.3899367
9979;5;2;6.8354937;53.4385887
9981;4,24699;166;6.6702417;53.4316715
9982;5;107;6.726289;53.4285218
9983;5;38;6.7838834;53.4171187
9984;5;13;6.7907164;53.4302945
9985;5;6;6.7602027;53.4076144
9986;5;6;6.714225099999999;53.3939422
9987;5;12;6.7632327;53.3911702
9988;5;49;6.6090442;53.4133812
9989;5;86;6.561388099999999;53.4214381
9991;5;74;6.6245306;53.3312055
9992;5;8;6.6757655;53.3527303
9993;5;7;6.6524408;53.3296495
9994;5;4;6.6338589;53.3550718
9995;5;23;6.648888800000001;53.373206
9996;5;5;6.6900633;53.3749669
9997;5;19;6.679462399999999;53.3823393
9998;5;8;6.6235345;53.38546160000001
9999;5;7;6.6002443;53.3623592
